participant_id,attempt_id,gender,height_cm,weight_kg,distance_cm,entry,takeoff,takeoff_mid,peak,landing_mid,landing,has_all_indices,entry_arm_raise,entry_leg_forward,entry_knee_angle,entry_hip_angle,entry_trunk_lean_deg,entry_trunk_lean_signed_deg,entry_midhip_x,entry_kps_conf_mean,entry_kps_conf_min,entry_kps_valid_ratio,takeoff_arm_raise,takeoff_leg_forward,takeoff_knee_angle,takeoff_hip_angle,takeoff_trunk_lean_deg,takeoff_trunk_lean_signed_deg,takeoff_midhip_x,takeoff_kps_conf_mean,takeoff_kps_conf_min,takeoff_kps_valid_ratio,takeoff_mid_arm_raise,takeoff_mid_leg_forward,takeoff_mid_knee_angle,takeoff_mid_hip_angle,takeoff_mid_trunk_lean_deg,takeoff_mid_trunk_lean_signed_deg,takeoff_mid_midhip_x,takeoff_mid_kps_conf_mean,takeoff_mid_kps_conf_min,takeoff_mid_kps_valid_ratio,peak_arm_raise,peak_leg_forward,peak_knee_angle,peak_hip_angle,peak_trunk_lean_deg,peak_trunk_lean_signed_deg,peak_midhip_x,peak_kps_conf_mean,peak_kps_conf_min,peak_kps_valid_ratio,landing_mid_arm_raise,landing_mid_leg_forward,landing_mid_knee_angle,landing_mid_hip_angle,landing_mid_trunk_lean_deg,landing_mid_trunk_lean_signed_deg,landing_mid_midhip_x,landing_mid_kps_conf_mean,landing_mid_kps_conf_min,landing_mid_kps_valid_ratio,landing_arm_raise,landing_leg_forward,landing_knee_angle,landing_hip_angle,landing_trunk_lean_deg,landing_trunk_lean_signed_deg,landing_midhip_x,landing_kps_conf_mean,landing_kps_conf_min,landing_kps_valid_ratio,has_all_kps_len25,min_phase_conf,prep_frames,takeoff_to_peak_frames,peak_to_landing_frames,flight_frames,forward_dir_sign,entry_trunk_lean_forward_deg,entry_backlean_deg,takeoff_trunk_lean_forward_deg,takeoff_backlean_deg,takeoff_mid_trunk_lean_forward_deg,takeoff_mid_backlean_deg,peak_trunk_lean_forward_deg,peak_backlean_deg,landing_mid_trunk_lean_forward_deg,landing_mid_backlean_deg,landing_trunk_lean_forward_deg,landing_backlean_deg,knee_ext_takeoff_to_peak,arm_raise_takeoff_to_peak,trunk_lean_takeoff_to_landing,trunk_lean_signed_takeoff_to_landing,trunk_lean_forward_takeoff_to_landing,quality_pass,bmi,bmi_group,distance_level
P023,A0193,F,170.0,56.0,165.0,4.0,310.0,313.0,316.0,320.0,324.0,True,-0.814562557410749,0.1052006420865482,170.58240611354262,156.4083456190681,14.761508158559767,14.761508158559767,129.6926040649414,0.8762764541639222,0.1981082111597061,0.72,-0.0397098255067121,-0.5400551705629241,131.25508755284585,148.7909942979262,35.47267019160769,35.47267019160769,248.9451904296875,0.8735387490855323,0.1677763164043426,0.72,0.2279390635192844,-0.9516105853068678,162.84626038328528,173.24197020746067,22.308826799312328,22.308826799312328,372.7999877929688,0.7578086080519777,0.1048224195837974,0.76,-0.0518660786264834,-0.7634379126166819,105.3446916595325,163.7706112224163,19.85191133839025,19.85191133839025,436.21141052246094,0.8391723848051496,0.141579121351242,0.72,-0.3946995975310672,0.2321886985195827,103.98276883035942,90.64832586429716,42.54702725604808,42.54702725604808,506.2693481445313,0.8724086814456515,0.159963458776474,0.72,-1.0327428181103189,1.03543090089654,115.70432291622308,53.53679499846935,54.34196037453968,54.34196037453968,573.173583984375,0.8334834120775524,0.153927206993103,0.76,True,0.7578086080519777,306.0,6.0,8.0,14.0,1.0,14.761508158559767,-14.761508158559767,35.47267019160769,-35.47267019160769,22.308826799312328,-22.308826799312328,19.85191133839025,-19.85191133839025,42.54702725604808,-42.54702725604808,54.34196037453968,-54.34196037453968,-25.91039589331335,-0.0121562531197712,18.86929018293199,18.86929018293199,18.86929018293199,True,19.377162629757787,normal,low
P024,A0194,F,160.0,52.0,127.0,61.0,65.0,67.0,70.0,73.0,77.0,True,-0.8403351112601918,-0.0309716362690676,106.44891838451544,91.10730350317746,56.05533939351972,56.05533939351972,164.41259002685547,0.91060492553209,0.2574797868728637,0.76,0.1021429197286727,-0.4956690591384363,119.84592574062468,143.736852518838,34.44322522227743,34.44322522227743,249.749626159668,0.913461547758844,0.4607620537281036,0.72,0.0988593781250057,-0.784269795465681,150.99773232718417,174.4966067507712,23.01885483782792,23.01885483782792,316.0940704345703,0.914368232091268,0.4494722187519073,0.72,-0.5559671910143956,-0.6567925490725072,120.674408928915,160.0216183728964,18.719190388712622,18.719190388712622,400.5871276855469,0.9344526810778512,0.4360744953155517,0.72,-0.8723523563118998,-0.1490505105823826,112.55016202148728,126.15844278629096,29.29208399648193,29.29208399648193,452.7910003662109,0.908559512760904,0.325518935918808,0.72,-1.1907162477184572,0.7828376577901519,134.7341577971482,87.15135532338815,43.61850312082901,43.61850312082901,525.1108093261719,0.8463409495981116,0.1521074771881103,0.76,True,0.8463409495981116,4.0,5.0,7.0,12.0,1.0,56.05533939351972,-56.05533939351972,34.44322522227743,-34.44322522227743,23.01885483782792,-23.01885483782792,18.719190388712622,-18.719190388712622,29.29208399648193,-29.29208399648193,43.61850312082901,-43.61850312082901,0.8284831882903205,-0.6581101107430684,9.175277898551585,9.175277898551585,9.175277898551585,True,20.3125,normal,low
P025,A0195,M,172.0,90.0,198.0,6.0,91.0,95.0,99.0,103.0,108.0,True,-0.8864834932045451,0.1627833976403198,173.96149316662832,169.71880651274606,2.42074822763553,2.42074822763553,103.56789016723631,0.8928996716675005,0.104097843170166,0.76,0.1169559505290624,-0.5164615553543987,124.97620852981171,141.29687845990784,39.74110897074125,39.74110897074125,254.3823776245117,0.8665016028616164,0.3073189556598663,0.72,0.1764890831641075,-1.1029693113055876,170.09468210162856,168.51103551622083,30.89009777047865,30.89009777047865,417.0833435058594,0.8761645919746823,0.3389372527599334,0.72,0.4867280794161951,-0.7773843349387499,110.3772180257677,167.49736936706486,28.306555672881924,28.306555672881924,524.0170593261719,0.79980048800216,0.1441402584314346,0.68,-0.2536019499446355,0.1338559679814675,96.52871358917056,89.66594446967697,42.17357187910449,42.17357187910449,616.0092163085938,0.8295063466617936,0.1059960648417472,0.76,-1.0551242650706114,0.6847687439601746,73.25246747457247,44.43190134102346,42.81844907408148,42.81844907408148,758.4219665527344,0.8082177333141628,0.1097610890865325,0.76,True,0.79980048800216,85.0,8.0,9.0,17.0,1.0,2.42074822763553,-2.42074822763553,39.74110897074125,-39.74110897074125,30.89009777047865,-30.89009777047865,28.306555672881924,-28.306555672881924,42.17357187910449,-42.17357187910449,42.81844907408148,-42.81844907408148,-14.59899050404401,0.3697721288871327,3.0773401033402337,3.0773401033402337,3.0773401033402337,True,30.42184964845863,over,mid
P026,A0196,M,172.0,55.0,220.0,0.0,48.0,52.0,57.0,61.0,65.0,True,-0.6672992852770794,0.0703698004424345,169.8594622047827,171.3134212362622,0.8380315783874179,0.8380315783874179,148.26966094970703,0.8147539355252919,0.1665311902761459,0.76,-0.2798799032356786,-0.5460563275158148,120.14037919003994,121.94059813521002,57.71817951182853,57.71817951182853,256.8523254394531,0.8787693185241598,0.2032546550035476,0.76,0.6336111190401403,-1.2472712366620229,175.50265164320064,164.7013448490665,36.225402762048965,36.225402762048965,435.99696350097656,0.8084492157487309,0.2517116069793701,0.68,0.1701714936466737,-0.3758964006764687,82.96560012312523,125.42878571290926,39.667776564443535,39.667776564443535,557.6090393066406,0.8444884436972001,0.4030371010303497,0.68,-1.1181729691412805,0.9264296829442956,144.18152280022554,72.82406347077028,54.17732770130264,54.17732770130264,665.5750732421875,0.8479365760253536,0.111234463751316,0.72,-1.1408854256363454,0.9866359751221584,84.521433099161,33.35175240740543,49.11295897710127,49.11295897710127,801.4859619140625,0.7940285111728468,0.1054116785526275,0.76,True,0.7940285111728468,48.0,9.0,8.0,17.0,1.0,0.8380315783874179,-0.8380315783874179,57.71817951182853,-57.71817951182853,36.225402762048965,-36.225402762048965,39.667776564443535,-39.667776564443535,54.17732770130264,-54.17732770130264,49.11295897710127,-49.11295897710127,-37.17477906691471,0.4500513968823523,-8.605220534727252,-8.605220534727252,-8.605220534727252,True,18.59113034072472,normal,mid
P018,A0197,M,181.0,75.0,204.0,25.0,60.0,65.0,70.0,98.0,126.0,True,-0.3975757879191349,-0.0332719788040777,174.8887375341228,178.01308263224487,1.247577417063784,-1.247577417063784,140.29256439208984,0.9090932475195992,0.38858363032341,0.72,-0.4227205020481926,-0.1896913733652278,97.9646648612776,96.5817203562452,58.71640778718167,58.71640778718167,196.12646484375,0.9131425089306302,0.4166677296161651,0.72,0.3921103265802862,-0.913887763935844,177.11401860493848,172.2587701340646,30.572807508840288,30.572807508840288,385.2362976074219,0.8524007681343291,0.1678874790668487,0.72,-0.3517807424350433,-0.6487130775165975,112.23349161914672,155.8714678627341,28.475883138455707,28.475883138455707,520.8558349609375,0.8797637075185776,0.2575958371162414,0.72,0.0208992145708172,0.3725612212754459,134.22806177327243,112.1206295379975,28.90819307479066,28.90819307479066,848.0975341796875,0.8690007006128629,0.1194934993982315,0.72,0.596081116021705,-0.0573454601090776,163.20324464071848,170.07785195837363,4.302797660673122,4.302797660673122,912.786376953125,0.8432324570086267,0.1775803714990615,0.72,True,0.8432324570086267,35.0,10.0,56.0,66.0,1.0,-1.247577417063784,1.247577417063784,58.71640778718167,-58.71640778718167,30.572807508840288,-30.572807508840288,28.475883138455707,-28.475883138455707,28.90819307479066,-28.90819307479066,4.302797660673122,-4.302797660673122,14.268826757869109,0.0709397596131493,-54.41361012650855,-54.41361012650855,-54.41361012650855,True,22.89307408198773,normal,mid
P027,A0198,M,178.0,68.0,185.0,51.0,51.0,52.0,54.0,59.0,64.0,True,0.0918945500806456,-0.9743186630053864,148.70539708381756,171.01232489884475,16.69851914341718,16.69851914341718,404.89427185058594,0.8718750211927626,0.244277536869049,0.72,0.0918945500806456,-0.9743186630053864,148.70539708381756,171.01232489884475,16.69851914341718,16.69851914341718,404.89427185058594,0.8718750211927626,0.244277536869049,0.72,-0.2955277276856078,-0.8954503028548166,119.17468807780917,177.17372267896113,17.431185889977474,17.431185889977474,437.606674194336,0.8641123010923988,0.1079841405153274,0.76,-0.948827034654092,-0.4899843286543579,88.62598274207299,149.51901156869314,22.29868293353081,22.29868293353081,480.2942657470703,0.863000719955093,0.1272258907556533,0.76,-0.4709068393968922,0.391841507391857,104.025646890113,82.877594126556,41.12244034478879,41.12244034478879,591.9701538085938,0.8202512644623455,0.1226213946938514,0.76,-0.947308183879813,0.7785441465894509,89.68850947354531,57.50761270908261,47.68594563921157,47.68594563921157,717.1654663085938,0.8889773523106295,0.5539572834968567,0.68,True,0.8202512644623455,0.0,3.0,10.0,13.0,1.0,16.69851914341718,-16.69851914341718,16.69851914341718,-16.69851914341718,17.431185889977474,-17.431185889977474,22.29868293353081,-22.29868293353081,41.12244034478879,-41.12244034478879,47.68594563921157,-47.68594563921157,-60.07941434174457,-1.0407215847347375,30.987426495794388,30.987426495794388,30.987426495794388,True,21.461936624163616,normal,low
P028,A0199,M,180.0,72.0,204.0,6.0,98.0,104.0,111.0,115.0,119.0,True,-0.8509307162635844,0.140102953003776,172.92390317422604,162.79036896143504,9.660554652346296,9.660554652346296,108.43582153320312,0.842143232623736,0.1246751546859741,0.72,-1.0190214775592106,-0.3438259302938834,96.23207339121078,102.35412588366816,52.68181742756646,52.68181742756646,206.9283447265625,0.9192086003328624,0.3110109865665436,0.76,0.2383631936237105,-1.0487615915229904,174.5555734026766,170.88195654676306,31.05895538323984,31.05895538323984,388.12657165527344,0.8180557912901828,0.1801593005657196,0.76,-0.6743461905534122,-0.3054867744276708,82.87990449582381,114.52890089678294,38.144096978717634,38.144096978717634,563.8724060058594,0.8807758862773577,0.197098508477211,0.72,-1.1342042875714031,0.6018360588427333,105.8912986660396,64.2398259270144,52.764970409705086,52.764970409705086,670.776123046875,0.825160245362081,0.1193185299634933,0.76,-0.8200937914467992,0.7326734132618039,97.38275141564614,47.01721051633364,58.44960540371432,58.44960540371432,783.2854614257812,0.7943330133954684,0.1599205583333969,0.72,True,0.7943330133954684,92.0,13.0,8.0,21.0,1.0,9.660554652346296,-9.660554652346296,52.68181742756646,-52.68181742756646,31.05895538323984,-31.05895538323984,38.144096978717634,-38.144096978717634,52.764970409705086,-52.764970409705086,58.44960540371432,-58.44960540371432,-13.352168895386969,0.3446752870057984,5.767787976147865,5.767787976147865,5.767787976147865,True,22.22222222222222,normal,mid
P029,A0200,M,178.0,72.0,210.0,0.0,60.0,64.0,69.0,74.0,79.0,True,-0.9521228025185744,-0.0105516441869714,172.4328521267902,176.48286027324204,2.986039029843111,-2.986039029843111,147.75037384033203,0.8743678943978416,0.3754883408546448,0.72,-0.5302096498953051,-0.3398748081292956,98.2913081135696,101.82752180081646,60.64802810938709,60.64802810938709,221.0541839599609,0.9009922829113508,0.2105958014726638,0.76,0.3931878009896964,-1.0125157648531895,173.3433655456231,176.27835345470544,37.09076511333644,37.09076511333644,379.7930603027344,0.8816429797340842,0.5182258486747742,0.68,0.0949909841904458,-0.7207869516652795,90.54876851704068,161.71540945148118,25.55502748888666,25.55502748888666,548.7755126953125,0.8803989307747947,0.282376080751419,0.72,-1.1258399952905336,0.613741348306056,127.0738306315604,73.71205559413065,54.89570374242841,54.89570374242841,667.6408386230469,0.8916415199637413,0.2150441259145736,0.72,-0.9984863175540284,0.5630644521374387,67.62811377245863,43.52525257160222,47.87295139055504,47.87295139055504,836.733642578125,0.8642810235420862,0.225709468126297,0.72,True,0.8642810235420862,60.0,9.0,10.0,19.0,1.0,-2.986039029843111,2.986039029843111,60.64802810938709,-60.64802810938709,37.09076511333644,-37.09076511333644,25.55502748888666,-25.55502748888666,54.89570374242841,-54.89570374242841,47.87295139055504,-47.87295139055504,-7.7425395965289425,0.625200634085751,-12.775076718832048,-12.775076718832048,-12.775076718832048,True,22.724403484408533,normal,mid
P030,A0201,M,179.0,66.0,225.0,0.0,125.0,128.0,132.0,137.0,142.0,True,-0.8633330619470498,0.2805643283169278,174.31763550246893,163.27468533895944,2.6039579750354074,2.6039579750354074,23.498122215271,0.5303904720042881,0.2348958402872085,0.76,-0.2665648393014768,-0.7195937415345641,117.71799310010462,143.72976374375503,42.38786439546142,42.38786439546142,280.71270751953125,0.8685536168907818,0.1243579164147377,0.76,0.0683474288139035,-1.07980084510858,173.6281106740157,166.83610769271357,28.449967287453944,28.449967287453944,397.4735870361328,0.8565244666404195,0.1576566845178604,0.72,-0.2330765101640927,-0.6158560222405324,90.1632477435288,149.38361223249663,28.885377426910186,28.885377426910186,536.1524047851562,0.8479176022504505,0.1040277630090713,0.76,-1.1731411063274866,0.5610767904032893,77.05795197943414,39.98916281870272,54.54732446891048,54.54732446891048,663.0048217773438,0.8538999785395229,0.4276896119117737,0.68,-0.973887197771656,0.8885248887993373,99.72923003788434,51.02763710271529,44.29472465124086,44.29472465124086,842.4349670410156,0.8262272231719073,0.396458625793457,0.68,True,0.5303904720042881,125.0,7.0,10.0,17.0,1.0,2.6039579750354074,-2.6039579750354074,42.38786439546142,-42.38786439546142,28.449967287453944,-28.449967287453944,28.885377426910186,-28.885377426910186,54.54732446891048,-54.54732446891048,44.29472465124086,-44.29472465124086,-27.55474535657584,0.033488329137384,1.906860255779442,1.906860255779442,1.906860255779442,True,20.598608033457133,normal,mid
P031,A0202,M,184.0,76.0,225.0,22.0,128.0,132.0,136.0,141.0,146.0,True,-0.8373344055897434,-0.0129261630170698,171.91371458627154,173.3862843293467,2.9571830995790256,2.9571830995790256,129.29868698120117,0.8900708391478187,0.148841306567192,0.76,-0.1966506523032261,-0.3959666198283229,116.28563652829686,122.13036573491148,49.94246698640082,49.94246698640082,239.10861206054688,0.8396848573496467,0.115116611123085,0.76,0.7883235196246421,-1.219720000035611,179.13209148090405,160.95496363640433,30.72870254228385,30.72870254228385,447.1866455078125,0.8894078979889551,0.4471455514431,0.72,-0.1520423159752282,-0.8904268226895908,81.0906760114961,149.1028428502106,35.52807378590754,35.52807378590754,559.2968139648438,0.8120904250277413,0.1493200957775116,0.72,-1.035026622152698,0.4059847720307281,86.24982935195148,41.57808430736716,72.1814303269779,72.1814303269779,674.2189331054688,0.8598485718432226,0.116936482489109,0.76,-1.121029275761285,0.8475060742832892,103.33983041135188,35.260946353455786,70.85618539113291,70.85618539113291,803.6574401855469,0.8251225906941626,0.1756411641836166,0.72,True,0.8120904250277413,106.0,8.0,10.0,18.0,1.0,2.9571830995790256,-2.9571830995790256,49.94246698640082,-49.94246698640082,30.72870254228385,-30.72870254228385,35.52807378590754,-35.52807378590754,72.1814303269779,-72.1814303269779,70.85618539113291,-70.85618539113291,-35.19496051680076,0.0446083363279979,20.913718404732087,20.913718404732087,20.913718404732087,True,22.448015122873343,normal,mid
P002,A0203,M,175.0,62.0,220.0,2.0,60.0,64.0,68.0,73.0,78.0,True,-0.4805141014349231,-0.0984180492987792,168.91121874249887,177.75993478817517,0.2213872267222626,0.2213872267222626,146.99248504638672,0.907321138601554,0.1789759248495102,0.76,-0.5600040068578664,-0.4367401306170964,98.69910842857912,94.24669833051624,68.79963997497073,68.79963997497073,221.82847595214844,0.8975566476583481,0.2459431141614914,0.76,0.2415504905021849,-1.9488397420902208,159.5139786451225,171.5270962877098,42.56271854287179,42.56271854287179,455.1695251464844,0.6842130606665331,0.1252600252628326,0.68,0.4569271378604823,-0.9635021256333712,113.93405428429428,169.616408597466,18.633987569017982,18.633987569017982,553.6630249023438,0.8735797372129228,0.2947661280632019,0.72,-0.6357222401231308,0.1319345280920398,77.61887295202783,84.01057431796147,41.258147994906494,41.258147994906494,677.7463684082031,0.8762974681125747,0.1856187134981155,0.72,-0.937147780540551,0.7755012288415031,91.1362258366118,51.96131446758908,42.16644451967854,42.16644451967854,870.5330505371094,0.8646562522963473,0.1638748347759246,0.76,True,0.6842130606665331,58.0,8.0,10.0,18.0,1.0,0.2213872267222626,-0.2213872267222626,68.79963997497073,-68.79963997497073,42.56271854287179,-42.56271854287179,18.633987569017982,-18.633987569017982,41.258147994906494,-41.258147994906494,42.16644451967854,-42.16644451967854,15.234945855715182,1.016931144718349,-26.63319545529219,-26.63319545529219,-26.63319545529219,True,20.244897959183675,normal,mid
P003,A0204,M,176.0,65.0,170.0,206.0,280.0,283.0,287.0,291.0,295.0,True,-0.3054932783247005,-0.0163934583157887,171.03879766870483,178.03827120101278,3.3075287464794063,-3.3075287464794063,153.3030014038086,0.8942917930452448,0.142767071723938,0.76,-0.4616683497556356,-0.4471046136484328,112.44807954310538,125.9212033611005,47.624939208586326,47.624939208586326,243.2692031860352,0.8948089049922096,0.2670170068740845,0.72,0.0989803412993949,-0.931273733668788,172.94889070981486,174.77542406004932,32.25767569235902,32.25767569235902,350.8365783691406,0.889632961816258,0.2570131123065948,0.72,-0.7088762642816364,-0.7021437913630075,78.66080370119559,148.73126817717502,26.85569946159504,26.85569946159504,500.5966033935547,0.8890601081980599,0.1918631196022033,0.72,-0.9512043251749652,0.5348259460669837,102.71550260860248,62.40877095237039,56.70965061765718,56.70965061765718,571.3337097167969,0.8597455142359984,0.108135387301445,0.76,-0.8614773375157384,0.7050070060055722,119.10013738804471,79.93430446317896,42.471200287248976,42.471200287248976,696.6453552246094,0.8620013756056627,0.1244107112288475,0.72,True,0.8597455142359984,74.0,7.0,8.0,15.0,1.0,-3.3075287464794063,3.3075287464794063,47.624939208586326,-47.624939208586326,32.25767569235902,-32.25767569235902,26.85569946159504,-26.85569946159504,56.70965061765718,-56.70965061765718,42.471200287248976,-42.471200287248976,-33.78727584190979,-0.2472079145260008,-5.15373892133735,-5.15373892133735,-5.15373892133735,True,20.983987603305785,normal,low
P004,A0205,M,165.0,53.0,217.0,2.0,69.0,73.0,77.0,82.0,88.0,True,-0.9150995671070524,0.0098304855262507,167.66079918516482,167.79121420325174,5.813332540895981,5.813332540895981,140.9051628112793,0.8344136382404127,0.1009628176689148,0.76,-0.1027170505402405,-0.5006533566531779,104.30014936435131,118.69767501797644,54.44486198683507,54.44486198683507,254.0374298095703,0.8692192007836542,0.1048361584544181,0.76,0.3081576191227632,-1.328229555010057,172.4702110633579,162.97542198688055,28.956881533595787,28.956881533595787,442.3414001464844,0.8442433915640178,0.1385376155376434,0.76,-0.145890433513198,-0.7053598025191399,99.66392626341866,153.23947770739818,32.66336994499346,32.66336994499346,540.6626892089844,0.8254440022926581,0.101946972310543,0.76,-1.1032432679461128,0.8220894388735425,134.55607278268425,58.209663777607446,63.66297746545244,63.66297746545244,677.1834106445312,0.8730047888615552,0.4004406630992889,0.68,-0.8166259283300357,0.5484935882209693,62.08627710076608,29.906575895673576,55.46031610653374,55.46031610653374,881.053466796875,0.812603235244751,0.1110724210739135,0.76,True,0.812603235244751,67.0,8.0,11.0,19.0,1.0,5.813332540895981,-5.813332540895981,54.44486198683507,-54.44486198683507,28.956881533595787,-28.956881533595787,32.66336994499346,-32.66336994499346,63.66297746545244,-63.66297746545244,55.46031610653374,-55.46031610653374,-4.6362231009326536,-0.0431733829729575,1.015454119698667,1.015454119698667,1.015454119698667,True,19.467401285583104,normal,mid
